id,path,line,kind,index,source,translation,meta
scenes/act4.md:1041:dialogue:0,scenes/act4.md,1041,dialogue,0,...,...,"{""speaker"": ""h""}"
scenes/act4.md:1048:dialogue:0,scenes/act4.md,1048,dialogue,0,Roll over.,Γύρνα.,"{""speaker"": ""h""}"
scenes/act4.md:1050:dialogue:0,scenes/act4.md,1050,dialogue,0,What.,Τι.,"{""speaker"": ""b""}"
scenes/act4.md:1054:dialogue:0,scenes/act4.md,1054,dialogue,0,"When dogs want to show love and trust, they make themselves vulnerable by exposing their belly.","Όταν οι σκύλοι θέλουν να δείξουν αγάπη και εμπιστοσύνη, κάνουν τον εαυτό τους ευάλωτο εκθέτοντας την κοιλιά τους.","{""speaker"": ""h""}"
scenes/act4.md:1058:dialogue:0,scenes/act4.md,1058,dialogue,0,"Maybe we're not *yet* secure enough to be too vulnerable, but with enough training,","Ίσως δεν είμαστε *ακόμα* αρκετά ασφαλείς για να είμαστε πολύ ευάλωτοι, αλλά με αρκετή εξάσκηση,","{""speaker"": ""h""}"
scenes/act4.md:1062:dialogue:0,scenes/act4.md,1062,dialogue,0,"One day we can show people the real us – all messed-up, all human.","Μια μέρα μπορούμε να δείξουμε στους ανθρώπους τον πραγματικό μας εαυτό – όλο χαλασμένο, όλο ανθρώπινο.","{""speaker"": ""h""}"
scenes/act4.md:1069:dialogue:0,scenes/act4.md,1069,dialogue,0,I'll roll over if you give me a treat.,Θα γυρίσω αν μου δώσεις λιχουδιά.,"{""speaker"": ""b""}"
scenes/act4.md:1073:dialogue:0,scenes/act4.md,1073,dialogue,0,No.,Όχι.,"{""speaker"": ""h""}"
scenes/act4.md:1080:dialogue:0,scenes/act4.md,1080,dialogue,0,"Saying ""hi"" to the barista isn't exactly gold-medal performance in the Social Butterfly Olympics.",Το να πεις «γεια» στον barista δεν είναι ακριβώς χρυσό μετάλλιο στους Ολυμπιακούς Κοινωνικών Πεταλούδων.,"{""speaker"": ""b""}"
scenes/act4.md:1087:dialogue:0,scenes/act4.md,1087,dialogue,0,It is for *us!*,Για *εμάς* είναι!,"{""speaker"": ""h""}"
scenes/act4.md:1091:dialogue:0,scenes/act4.md,1091,dialogue,0,"In the social arena, we're not even featherweight class, we're like... quark-weight.","Στην κοινωνική αρένα, δεν είμαστε καν featherweight, είμασαι σαν... quark-weight.","{""speaker"": ""h""}"
scenes/act4.md:1095:dialogue:0,scenes/act4.md,1095,dialogue,0,"If we have to start with small, cheap wins, so be it. Gotta climb the 1st step before the 1000th step.","Αν πρέπει να ξεκινήσουμε με μικρές, φτηνές νίκες, έτσι να 'ναι. Πρέπει να ανέβεις το 1ο σκαλί πριν το 1000ο.","{""speaker"": ""h""}"
scenes/act4.md:1097:dialogue:0,scenes/act4.md,1097,dialogue,0,"Yeah! Maybe after saying ""Hi"", we can advance to saying...","Ναι! Ίσως αφού πούμε «Γεια», να προχωρήσουμε στο...","{""speaker"": ""b""}"
scenes/act4.md:1101:dialogue:0,scenes/act4.md,1101,dialogue,0,"*""How are you?""*",*«Τι κάνεις;»*,"{""speaker"": ""b""}"
scenes/act4.md:1105:dialogue:0,scenes/act4.md,1105,dialogue,0,"*""Not much!""*",*«Όχι πολλά!»*,"{""speaker"": ""h""}"
scenes/act4.md:1113:dialogue:0,scenes/act4.md,1113,dialogue,0,"Maybe the barista just wants to make some dang coffee, not be an *experiment* to see if our social skills suck.","Ίσως ο barista απλώς θέλει να φτιάξει τον καταραμένο καφέ του, όχι να είναι *πείραμα* για το αν οι κοινωνικές μας δεξιότητες αποτυγχάνουν.","{""speaker"": ""b""}"
scenes/act4.md:1117:dialogue:0,scenes/act4.md,1117,dialogue,0,"Well, if it turns out we *are* being a burden...","Λοιπόν, αν τελικά *είμαστε* βάρος...","{""speaker"": ""h""}"
scenes/act4.md:1124:dialogue:0,scenes/act4.md,1124,dialogue,0,"That's good to know, too!",Κι αυτό είναι καλό να το ξέρουμε!,"{""speaker"": ""h""}"
scenes/act4.md:1128:dialogue:0,scenes/act4.md,1128,dialogue,0,"We can then learn how to pro-actively ask people what they're comfortable with, to know and respect others' boundaries.","Μπορούμε τότε να μάθουμε πώς να ρωτάμε προληπτικά τους ανθρώπους τι τους βολεύει, να γνωρίζουμε και να σεβόμαστε τα όρια των άλλων.","{""speaker"": ""h""}"
scenes/act4.md:1135:dialogue:0,scenes/act4.md,1135,dialogue,0,"Y'know, all that ""inter-personal skills"" ^crap^ we see in counselor brochures.","Ξέρεις, όλα αυτά τα «διαπροσωπικά δεξιότητες» ^σκατά^ που βλέπουμε σε φυλλάδια συμβούλων.","{""speaker"": ""h""}"
scenes/act4.md:1150:dialogue:0,scenes/act4.md,1150,dialogue,0,"I want to defend your moral needs, that drive to become a better person,","Θέλω να υπερασπιστώ τις ηθικές σου ανάγκες, αυτή την πίστη να γίνεσαι καλύτερος άνθρωπος,","{""speaker"": ""b""}"
scenes/act4.md:1154:dialogue:0,scenes/act4.md,1154,dialogue,0,"But it just feels like deep down, we're so fundamentally... broken.",Αλλά βαθιά μέσα μου νιώθω ότι είμαστε τόσο θεμελιωδώς... χαλασμένοι.,"{""speaker"": ""b""}"
scenes/act4.md:1159:dialogue:0,scenes/act4.md,1159,dialogue,0,And don't tell me we're *not* messed up. We jumped off a *roof*.,Και μη μου πεις ότι *δεν* είμαστε χαλασμένοι. Πηδήξαμε από μια *σκεπή*.,"{""speaker"": ""b""}"
scenes/act4.md:1163:dialogue:0,scenes/act4.md,1163,dialogue,0,And don't tell me we're *not* messed up. We almost jumped off a *roof*.,Και μη μου πεις ότι *δεν* είμαστε χαλασμένοι. Σχεδόν πηδήξαμε από μια *σκεπή*.,"{""speaker"": ""b""}"
scenes/act4.md:1169:dialogue:0,scenes/act4.md,1169,dialogue,0,"I dunno, enough of *me* choosing what to say next. What do *you* say, human?","Δεν ξέρω, αρκετά με *εμένα* να διαλέγω τι θα πω μετά. Εσύ τι λες, *άνθρωπε*;","{""speaker"": ""b""}"
scenes/act4.md:1173:dialogue:0,scenes/act4.md,1173,dialogue,0,"Again, back to you, human. What do you think?","Πάλι, η σειρά σου, άνθρωπε. Τι πιστεύεις;","{""speaker"": ""b""}"
scenes/act4.md:1177:dialogue:0,scenes/act4.md,1177,dialogue,0,"More thoughts, human?","Άλλες σκέψεις, άνθρωπε;","{""speaker"": ""b""}"
scenes/act4.md:1182:choice:0,scenes/act4.md,1182,choice,0,So we're broken. Let's fix us.,Άρα είμαστε χαλασμένοι. Ας μας φτιάξουμε.,"{""anchor"": ""#act4_bad_fix""}"
scenes/act4.md:1184:choice:0,scenes/act4.md,1184,choice,0,So we're broken. Let's accept it.,Άρα είμαστε χαλασμένοι. Ας το αποδεχτούμε.,"{""anchor"": ""#act4_bad_accept""}"
scenes/act4.md:1186:choice:0,scenes/act4.md,1186,choice,0,Thank you.,Ευχαριστώ.,"{""anchor"": ""#act4_thanks""}"
scenes/act4.md:1195:dialogue:0,scenes/act4.md,1195,dialogue,0,"We could slowly build better habits, get our life more in line with what we value,","Μπορούμε σιγά-σιγά να χτίσουμε καλύτερες συνήθειες, να ευθυγραμμίσουμε τη ζωή μας με αυτό που εκτιμούμε,","{""speaker"": ""h""}"
scenes/act4.md:1199:dialogue:0,scenes/act4.md,1199,dialogue,0,"And if needed, we could get professional help – a therapist or counsellor.","Κι αν χρειαστεί, μπορούμε να πάρουμε επαγγελματική βοήθεια – θεραπευτή ή σύμβουλο.","{""speaker"": ""h""}"
scenes/act4.md:1203:dialogue:0,scenes/act4.md,1203,dialogue,0,There's ways to fix us.,Υπάρχουν τρόποι να μας φτιάξουμε.,"{""speaker"": ""h""}"
scenes/act4.md:1205:choice:0,scenes/act4.md,1205,choice,0,What if we can't fix it all?,Κι αν δεν μπορούμε να τα φτιάξουμε όλα;,"{""anchor"": ""#act4_bad_fix_cant""}"
scenes/act4.md:1207:choice:0,scenes/act4.md,1207,choice,0,What if we fix *too* much?,Κι αν φτιάξουμε *πάρα* πολύ;,"{""anchor"": ""#act4_bad_fix_too_much""}"
scenes/act4.md:1209:choice:0,scenes/act4.md,1209,choice,0,We can't afford professional help.,Δεν μας παίρνει η επαγγελματική βοήθεια.,"{""anchor"": ""#act4_bad_fix_afford""}"
scenes/act4.md:1215:dialogue:0,scenes/act4.md,1215,dialogue,0,"Nah, I guess you're right.","Όχι, νομίζω έχεις δίκιο.","{""speaker"": ""h""}"
scenes/act4.md:1217:dialogue:0,scenes/act4.md,1217,dialogue,0,We can't fix it all.,Δεν μπορούμε να τα φτιάξουμε όλα.,"{""speaker"": ""h""}"
scenes/act4.md:1221:dialogue:0,scenes/act4.md,1221,dialogue,0,Ahhh I knew it we'll always be broken!,"Ααα το ήξερα, θα είμαστε πάντα χαλασμένοι!","{""speaker"": ""b""}"
scenes/act4.md:1225:dialogue:0,scenes/act4.md,1225,dialogue,0,But we can at least be *less* broken.,Αλλά μπορούμε τουλάχιστον να είμαστε *λιγότερο* χαλασμένοι.,"{""speaker"": ""h""}"
scenes/act4.md:1232:dialogue:0,scenes/act4.md,1232,dialogue,0,"Scars heal with time, but they never go away. And that's okay.","Τα σημάδια επουλώνουν με τον καιρό, αλλά δεν εξαφανίζονται ποτέ. Και αυτό είναι εντάξει.","{""speaker"": ""h""}"
scenes/act4.md:1236:dialogue:0,scenes/act4.md,1236,dialogue,0,"I guess. Besides,","Νομίζω. Εξάλλου,","{""speaker"": ""b""}"
scenes/act4.md:1244:dialogue:0,scenes/act4.md,1244,dialogue,0,Scars are *sexy.*,Τα σημάδια είναι *sexy.*,"{""speaker"": ""b""}"
scenes/act4.md:1254:dialogue:0,scenes/act4.md,1254,dialogue,0,Please do not do that.,Μην το κάνεις αυτό.,"{""speaker"": ""h""}"
scenes/act4.md:1262:dialogue:0,scenes/act4.md,1262,dialogue,0,"This feels sick to admit, but... some part of me *wants* to have this disorder.","Νιώθω άσχημα που το παραδέχομαι, αλλά... κάποιο μέρος μου *θέλει* να έχει αυτή τη διαταραχή.","{""speaker"": ""b""}"
scenes/act4.md:1266:dialogue:0,scenes/act4.md,1266,dialogue,0,"I mean, without it, won't we be *boring?*","Εννοώ, χωρίς αυτή, δεν θα είμαστε *βαρετοί*;","{""speaker"": ""b""}"
scenes/act4.md:1270:dialogue:0,scenes/act4.md,1270,dialogue,0,"Without the disorder, won't our art become stale and bland?","Χωρίς τη διαταραχή, δεν θα σταματήσει η τέχνη μας να γίνεται ξινή και άχαμνη;","{""speaker"": ""b""}"
scenes/act4.md:1274:dialogue:0,scenes/act4.md,1274,dialogue,0,"Without the disorder, won't we be unable to connect with our friends who have the disorder?","Χωρίς τη διαταραχή, δεν θα μπορούμε να συνδεθούμε με τους φίλους μας που έχουν τη διαταραχή;","{""speaker"": ""b""}"
scenes/act4.md:1278:dialogue:0,scenes/act4.md,1278,dialogue,0,"If we're ever content with life, won't we stop driving ourselves to do great things?","Αν είμαστε ποτέ ικανοποιημένοι με τη ζωή, δεν θα σταματήσουμε να ωθούμε τον εαυτό μας να κάνει σπουδαία πράγματα;","{""speaker"": ""b""}"
scenes/act4.md:1282:dialogue:0,scenes/act4.md,1282,dialogue,0,...,...,"{""speaker"": ""h""}"
scenes/act4.md:1284:dialogue:0,scenes/act4.md,1284,dialogue,0,"If we even fear... ""running out of fears""...",Αν φοβόμαστε ακόμα κι... «να μας τελειώσουν οι φόβοι»...,"{""speaker"": ""h""}"
scenes/act4.md:1286:dialogue:0,scenes/act4.md,1286,dialogue,0,I don't think we're gonna run out of fears.,Δεν νομίζω ότι θα μας τελειώσουν οι φόβοι.,"{""speaker"": ""h""}"
scenes/act4.md:1290:dialogue:0,scenes/act4.md,1290,dialogue,0,"Oh, yeah! Whew! What a relief!","Ω, ναι! Φιού! Τι ανακούφιση!","{""speaker"": ""b""}"
scenes/act4.md:1298:dialogue:0,scenes/act4.md,1298,dialogue,0,"""Doc, I'm anxious that I'm paying $100/hr just to hear you ask *how does that make you feel?*""","«Γιατρέ, αγχώνομαι που πληρώνω 100$/ώρα απλώς για να μου ρωτάς *πώς σου κάνει αυτό;*»","{""speaker"": ""b""}"
scenes/act4.md:1302:dialogue:0,scenes/act4.md,1302,dialogue,0,"""Mm-hmm. And how does that make you feel?""",«Μμ-χμ. Και πώς σου κάνει αυτό;»,"{""speaker"": ""b""}"
scenes/act4.md:1309:dialogue:0,scenes/act4.md,1309,dialogue,0,"Nah, that's a totally reasonable worry.","Όχι, αυτό είναι εντελώς λογικό άγχος.","{""speaker"": ""h""}"
scenes/act4.md:1313:dialogue:0,scenes/act4.md,1313,dialogue,0,And it genuinely sucks that mental healthcare isn't affordable for lots of folks.,Και πραγματικά γαμάει που η ψυχική υγεία δεν είναι προσιτή για πολλούς.,"{""speaker"": ""h""}"
scenes/act4.md:1317:dialogue:0,scenes/act4.md,1317,dialogue,0,"Still, there are some cheap or free options:","Παρ' όλα αυτά, υπάρχουν φτηνές ή δωρεάν επιλογές:","{""speaker"": ""h""}"
scenes/act4.md:1321:dialogue:0,scenes/act4.md,1321,dialogue,0,"Support groups, online therapy, student/non-profit health centers...","Ομάδες υποστήριξης, online θεραπεία, φοιτητικά/μη κερδοσκοπικά κέντρα υγείας...","{""speaker"": ""h""}"
scenes/act4.md:1325:dialogue:0,scenes/act4.md,1325,dialogue,0,"Building habits like meditation, sleeping well, chatting regularly with friends, learning new things...","Συνήθειες όπως διαλογισμός, καλός ύπνος, τακτική κουβέντα με φίλους, μάθηση νέων πραγμάτων...","{""speaker"": ""h""}"
scenes/act4.md:1329:dialogue:0,scenes/act4.md,1329,dialogue,0,Going to a library to borrow workbooks for evidence-based psychotherapies...,Πήγαινε στη βιβλιοθήκη να δανειστείς βιβλία εργασίας για evidence-based ψυχοθεραπείες...,"{""speaker"": ""h""}"
scenes/act4.md:1333:dialogue:0,scenes/act4.md,1333,dialogue,0,There's a full list of resources at the end of this game!,Υπάρχει πλήρης λίστα πόρων στο τέλος αυτού του παιχνιδιού!,"{""speaker"": ""h""}"
scenes/act4.md:1340:dialogue:0,scenes/act4.md,1340,dialogue,0,Well *that* fourth wall didn't last long.,"Λοιπόν, *αυτός* ο τέταρτος τοίχος δεν κράτησε πολύ.","{""speaker"": ""b""}"
scenes/act4.md:1344:dialogue:0,scenes/act4.md,1344,dialogue,0,Some things are more important than narrative convention. Such as mental health.,Κάποια πράγματα είναι πιο σημαντικά από τις αφηγηματικές συμβάσεις. Όπως η ψυχική υγεία.,"{""speaker"": ""h""}"
scenes/act4.md:1356:dialogue:0,scenes/act4.md,1356,dialogue,0,"I mean, that's what therapists say right? Accept all your emotions, even the negative ones?","Εννοώ, αυτό λένε οι θεραπευτές, έτσι; Να αποδέχεσαι όλα τα συναισθήματά σου, ακόμα κι τα αρνητικά;","{""speaker"": ""h""}"
scenes/act4.md:1363:dialogue:0,scenes/act4.md,1363,dialogue,0,Wait.,Περίμενε.,"{""speaker"": ""b""}"
scenes/act4.md:1365:choice:0,scenes/act4.md,1365,choice,0,"""Accept"" as in *give up*?",«Αποδέχομαι» εννοώντας *παρατάω*;,"{""anchor"": ""#act4_bad_accept_give_up""}"
scenes/act4.md:1367:choice:0,scenes/act4.md,1367,choice,0,"""Accept"" as in *approve*?",«Αποδέχομαι» εννοώντας *εγκρίνω*;,"{""anchor"": ""#act4_bad_accept_approve""}"
scenes/act4.md:1369:choice:0,scenes/act4.md,1369,choice,0,"""Accept"" as in *take literally*?",«Αποδέχομαι» εννοώντας *παίρνω κυριολεκτικά*;,"{""anchor"": ""#act4_bad_accept_literally""}"
scenes/act4.md:1375:dialogue:0,scenes/act4.md,1375,dialogue,0,"Do you think Martin Luther King would've said, ""Shucks we can't sit in the front of the bus, let's just *accept* it?""","Νομίζεις ο Martin Luther King θα έλεγε, «Ωχ δεν μπορούμε να καθίσουμε μπροστά στο λεωφορείο, ας το *αποδεχτούμε*;»","{""speaker"": ""b""}"
scenes/act4.md:1379:dialogue:0,scenes/act4.md,1379,dialogue,0,Why does the Self-Help Industrial Complex think waving the white flag is some *profound wisdom?*,Γιατί ο Βιομηχανικός Συμπλέγματος Αυτοβοήθειας νομίζει ότι το να σηκώνεις λευκή σημαία είναι κάποια *βαθιά σοφία;*,"{""speaker"": ""b""}"
scenes/act4.md:1383:dialogue:0,scenes/act4.md,1383,dialogue,0,"I think therapists mean ""accept"" bad things as in: acknowledging they exist and are hard to change,","Νομίζω οι θεραπευτές εννοούν «αποδέχομαι» τα κακά πράγματα ως: να αναγνωρίζεις ότι υπάρχουν και είναι δύσκολο να αλλάξουν,","{""speaker"": ""h""}"
scenes/act4.md:1385:dialogue:0,scenes/act4.md,1385,dialogue,0,But not necessarily giving up a commitment to change.,Αλλά όχι απαραίτητα να παρατάς τη δέσμευση για αλλαγή.,"{""speaker"": ""h""}"
scenes/act4.md:1389:dialogue:0,scenes/act4.md,1389,dialogue,0,"Then therapists should say *acknowledge*, not *accept*.","Τότε οι θεραπευτές θα έπρεπε να λένε *αναγνωρίζω*, όχι *αποδέχομαι*.","{""speaker"": ""b""}"
scenes/act4.md:1393:dialogue:0,scenes/act4.md,1393,dialogue,0,"Yeah come to think of it, ""accept"" is kinda confusing.","Ναι, τώρα που το σκέφτομαι, το «αποδέχομαι» είναι μπερδεμένο.","{""speaker"": ""h""}"
scenes/act4.md:1397:dialogue:0,scenes/act4.md,1397,dialogue,0,"Well, I *acknowledge* that.","Λοιπόν, το *αναγνωρίζω*.","{""speaker"": ""b""}"
scenes/act4.md:1405:dialogue:0,scenes/act4.md,1405,dialogue,0,Like it's *good* that we're broken or something? No!,Σαν να είναι *καλό* που είμαστε χαλασμένοι ή κάτι; Όχι!,"{""speaker"": ""b""}"
scenes/act4.md:1409:dialogue:0,scenes/act4.md,1409,dialogue,0,All those dang Hollywood screenwriters who romanticize mental illness are full of crud!,Όλοι αυτοί οι καταραμένοι σεναριογράφοι του Χόλιγουντ που ρομαντικοποιούν την ψυχική αρρώστια είναι γεμάτοι σκατά!,"{""speaker"": ""b""}"
scenes/act4.md:1413:dialogue:0,scenes/act4.md,1413,dialogue,0,"Having a mental disorder *sucks!* It robs people of *lives!* Why should we ""accept"" that?!",Το να έχεις ψυχική διαταραχή *γαμάει!* Κλέβει *ζωές* από ανθρώπους! Γιατί να το «αποδεχόμαστε»;,"{""speaker"": ""b""}"
scenes/act4.md:1417:dialogue:0,scenes/act4.md,1417,dialogue,0,"I think therapists mean ""accept"" our emotions as in: be patient with them.",Νομίζω οι θεραπευτές εννοούν «αποδέχομαι» τα συναισθήματά μας ως: να είσαι υπομονετικός μαζί τους.,"{""speaker"": ""h""}"
scenes/act4.md:1424:dialogue:0,scenes/act4.md,1424,dialogue,0,"Like how struggling in quicksand makes you sink faster, and the solution is to patiently lie flat,","Όπως όταν η πάλη στην αμμόλυση σε βυθίζει πιο γρήγορα, και η λύση είναι να ξαπλώσεις ήρεμα,","{""speaker"": ""h""}"
scenes/act4.md:1429:dialogue:0,scenes/act4.md,1429,dialogue,0,"Fighting against you, my fear, led me to jump off a roof.","Το να πολεμάω εσένα, τον φόβο μου, με έκανε να πηδήξω από μια σκεπή.","{""speaker"": ""h""}"
scenes/act4.md:1433:dialogue:0,scenes/act4.md,1433,dialogue,0,"Fighting against you, my fear, almost led me to jump off a roof.","Το να πολεμάω εσένα, τον φόβο μου, σχεδόν με έκανε να πηδήξω από μια σκεπή.","{""speaker"": ""h""}"
scenes/act4.md:1438:dialogue:0,scenes/act4.md,1438,dialogue,0,"Instead, the solution is to do what we're doing now – not to fight, but to patiently be with each other.","Αντίθετα, η λύση είναι να κάνουμε αυτό που κάνουμε τώρα – όχι να πολεμάμε, αλλά να είμαστε υπομονετικά μαζί.","{""speaker"": ""h""}"
scenes/act4.md:1442:dialogue:0,scenes/act4.md,1442,dialogue,0,"Then they should say *that* instead of some problematic word like ""accept"".",Τότε θα έπρεπε να λένε *αυτό* αντί για κάποια προβληματική λέξη όπως «αποδέχομαι».,"{""speaker"": ""b""}"
scenes/act4.md:1446:dialogue:0,scenes/act4.md,1446,dialogue,0,"Yeah come to think of it, ""accept"" kind of sucks.","Ναι, τώρα που το σκέφτομαι, το «αποδέχομαι» γαμάει λίγο.","{""speaker"": ""h""}"
scenes/act4.md:1450:dialogue:0,scenes/act4.md,1450,dialogue,0,"I do not accept ""accept"".",Δεν αποδέχομαι το «αποδέχομαι».,"{""speaker"": ""b""}"
scenes/act4.md:1458:dialogue:0,scenes/act4.md,1458,dialogue,0,But we already *know* you shouldn't take me literally!,Αλλά *ξέρουμε* ήδη ότι δεν πρέπει να με παίρνεις κυριολεκτικά!,"{""speaker"": ""b""}"
scenes/act4.md:1462:dialogue:0,scenes/act4.md,1462,dialogue,0,"The whole *problem* is that I want to help you, but I suck at using words to do so!","Το *πρόβλημα* είναι ότι θέλω να σε βοηθήσω, αλλά αποτυγχάνω να το κάνω με λόγια!","{""speaker"": ""b""}"
scenes/act4.md:1466:dialogue:0,scenes/act4.md,1466,dialogue,0,"I think therapists mean ""accept"" your emotions as in: ""don't fight or ignore them.""",Νομίζω οι θεραπευτές εννοούν «αποδέχομαι» τα συναισθήματά σου ως: «μην τα πολεμάς ή τα αγνοείς.»,"{""speaker"": ""h""}"
scenes/act4.md:1470:dialogue:0,scenes/act4.md,1470,dialogue,0,"To listen to you, work *with* you, but not take what you say as 100% literal truth.","Να σε ακούς, να δουλεύεις *μαζί* σου, αλλά να μην παίρνεις ό,τι λες ως 100% κυριολεκτική αλήθεια.","{""speaker"": ""h""}"
scenes/act4.md:1477:dialogue:0,scenes/act4.md,1477,dialogue,0,"Then therapists should say *that* instead of some vague confusing word like ""accept"".",Τότε οι θεραπευτές θα έπρεπε να λένε *αυτό* αντί για κάποια αόριστη μπερδεμένη λέξη όπως «αποδέχομαι».,"{""speaker"": ""b""}"
scenes/act4.md:1481:dialogue:0,scenes/act4.md,1481,dialogue,0,"I guess they suck at using words, too.",Νομίζω κι εκείνοι αποτυγχάνουν με τα λόγια.,"{""speaker"": ""h""}"
scenes/act4.md:1496:dialogue:0,scenes/act4.md,1496,dialogue,0,"Anyway, anything else you wanna chat about?","Λοιπόν, κάτι άλλο θέλεις να πούμε;","{""speaker"": ""h""}"
scenes/act4.md:1500:dialogue:0,scenes/act4.md,1500,dialogue,0,"So, anything else on your heavy heart?","Λοιπόν, κάτι άλλο στο βαρύ σου καρδιά;","{""speaker"": ""h""}"
scenes/act4.md:1508:choice:0,scenes/act4.md,1508,choice,0,I'm scared we'll be harmed.,Φοβάμαι ότι θα βλαφτούμε.,"{""anchor"": ""#act4_harm""}"
scenes/act4.md:1512:choice:0,scenes/act4.md,1512,choice,0,I'm scared we'll be alone.,Φοβάμαι ότι θα μείνουμε μόνοι.,"{""anchor"": ""#act4_alone""}"
scenes/act4.md:1516:choice:0,scenes/act4.md,1516,choice,0,I'm scared we're bad people.,Φοβάμαι ότι είμαστε κακοί άνθρωποι.,"{""anchor"": ""#act4_bad""}"
scenes/act4.md:1519:choice:0,scenes/act4.md,1519,choice,0,"Nah, I'm good for now.","Όχι, είμαι εντάξει προς το παρόν.","{""anchor"": ""#act4c_prelude""}"
scenes/act4.md:1523:dialogue:0,scenes/act4.md,1523,dialogue,0,"Okay, I think we've talked about all our fears now.","Εντάξει, νομίζω μιλήσαμε για όλους τους φόβους μας τώρα.","{""speaker"": ""h""}"
scenes/act4.md:1525:dialogue:0,scenes/act4.md,1525,dialogue,0,"Yes, there are only three fears.","Ναι, υπάρχουν μόνο τρεις φόβοι.","{""speaker"": ""b""}"
scenes/act4.md:1527:dialogue:0,scenes/act4.md,1527,dialogue,0,"Yup, exactly three.","Ναι, ακριβώς τρεις.","{""speaker"": ""h""}"
scenes/act4.md:1529:dialogue:0,scenes/act4.md,1529,dialogue,0,Convenient.,Βολικό.,"{""speaker"": ""b""}"
scenes/act4.md:1535:dialogue:0,scenes/act4.md,1535,dialogue,0,"Good chat, team.","Καλή κουβέντα, ομάδα.","{""speaker"": ""h""}"
scenes/act4.md:1548:dialogue:0,scenes/act4.md,1548,dialogue,0,...,...,"{""speaker"": ""b""}"
scenes/act4.md:1552:dialogue:0,scenes/act4.md,1552,dialogue,0,...,...,"{""speaker"": ""h""}"
scenes/act4.md:1556:dialogue:0,scenes/act4.md,1556,dialogue,0,"This isn't some *game*, you know.","Αυτό δεν είναι κάποιο *παιχνίδι*, ξέρεις.","{""speaker"": ""b""}"
scenes/act4.md:1560:dialogue:0,scenes/act4.md,1560,dialogue,0,Building a healthy relationship with your emotions isn't as simple as clicking buttons on a screen.,Το να χτίσεις υγιή σχέση με τα συναισθήματά σου δεν είναι τόσο απλό όσο να πατάς κουμπιά σε μια οθόνη.,"{""speaker"": ""b""}"
scenes/act4.md:1564:dialogue:0,scenes/act4.md,1564,dialogue,0,*Can* we really get along?,*Μπορούμε* πραγματικά να τα βρούμε;,"{""speaker"": ""b""}"
scenes/act4.md:1566:dialogue:0,scenes/act4.md,1566,dialogue,0,"*Can* we work together, as a team?","*Μπορούμε* να δουλέψουμε μαζί, σαν ομάδα;","{""speaker"": ""b""}"
scenes/act4.md:1570:dialogue:0,scenes/act4.md,1570,dialogue,0,"Well,","Λοιπόν,","{""speaker"": ""h""}"
scenes/act4.md:1577:dialogue:0,scenes/act4.md,1577,dialogue,0,E-excuse me...,Σ-συγγνώμη...,"{""speaker"": ""a""}"
scenes/act4.md:1595:dialogue:0,scenes/act4.md,1595,dialogue,0,W-wo-would you mind if I sat with you for lunch?,Θ-θα σ' πείραζε αν κάθισα μαζί σου για μεσημεριανό;,"{""speaker"": ""a""}"
scenes/act4.md:1600:dialogue:0,scenes/act4.md,1600,dialogue,0,*This* is your crush? Why are they sitting alone like a psycho serial killer?,*Αυτό* είναι το crush σου; Γιατί κάθονται μόνοι/η σαν ψυχοπαθής σειριακός δολοφόνος;,"{""speaker"": ""s""}"
scenes/act4.md:1604:dialogue:0,scenes/act4.md,1604,dialogue,0,Asking your crush if you can sit with them? Do you know how *needy* we sound?!,Να ρωτήσεις το crush σου αν μπορείς να καθίσεις μαζί τους; Ξέρεις πόσο *επιεικείς* ακούγόμαστε;,"{""speaker"": ""s""}"
scenes/act4.md:1608:dialogue:0,scenes/act4.md,1608,dialogue,0,*This* is your crush? We interrupted their peace and quiet! We're such a burden!,*Αυτό* είναι το crush σου; Διακόψαμε την ησυχία τους! Είμαστε τέτοιο βάρος!,"{""speaker"": ""s""}"
scenes/act4.md:1613:dialogue:0,scenes/act4.md,1613,dialogue,0,"I- I mean- it's, it's okay if not, I just...","Ε- εννοώ- εντάξει αν όχι, απλώς...","{""speaker"": ""a""}"
scenes/act4.md:1619:choice:0,scenes/act4.md,1619,choice,0,"Wait, didn't I see you at the party?","Περίμενε, δεν σε είδα στο πάρτι;","{""anchor"": ""#act4d_recognition""}"
scenes/act4.md:1621:choice:0,scenes/act4.md,1621,choice,0,"Yeah, of course! Come here.","Ναι, φυσικά! Έλα εδώ.","{""anchor"": ""#act4d_yes""}"
scenes/act4.md:1623:choice:0,scenes/act4.md,1623,choice,0,"Sorry, I need alone time right now.","Συγγνώμη, χρειάζομαι χρόνο μόνος/η τώρα.","{""anchor"": ""#act4d_no""}"
scenes/act4.md:1629:dialogue:0,scenes/act4.md,1629,dialogue,0,Yeah you were on the couch! At the first party I went to...,"Ναι, ήσουν στον καναπέ! Στο πρώτο πάρτι που πήγα...","{""speaker"": ""h2""}"
scenes/act4.md:1634:dialogue:0,scenes/act4.md,1634,dialogue,0,Where I had that panic attack and punched the host.,Όπου είχα εκείνο το κρίση πανικού και χτύπησα τον οικοδεσπότη.,"{""speaker"": ""h2""}"
